user,file_type,file_format,data_tier,application,data_stream,run_type,file_count,total_file_size_GB,total_event_count,detector.hv_value,artdaq-core.timestamp,artdaq-core.version,artdaq.timestamp,artdaq.version,dune-artdaq.timestamp,dune-artdaq.version,dune-raw-data.timestamp,dune-raw-data.version,dataset.tag,DUNE.campaign,DUNE.poms_campaign_id,DUNE.production_status,DUNE_MC.detector_type,DUNE_MC.electron_lifetime,DUNE_MC.with_cosmics,MC.with_cosmics,detector.hv_status,DUNE.requestid,DUNE.generators,DUNE_MC.beam_flux_ID,DUNE_MC.geometry_version,DUNE_MC.name,DUNE_MC.neutrino_flavors,DUNE_MC.TopVolume,LBNF_MC.HornCurrent,NearDetector_MC.OffAxisPosition,beam.momentum,beam.polarity,DUNE_MC.beam_energy,DUNE_MC.liquid_flow,DUNE_MC.space_charge,MC.liquid_flow,MC.space_charge,data_quality.online_good_run_list,DUNE_MC.generators,art.variation,DUNE.fcl_name,DUNE.fcl_path,DUNE.fcl_version_tag,info.cpusec,info.memory,info.physicsgroup,info.wallsec
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,27391,69237,273910,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1150297,,,,,,,,,7.0,1,7.0,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,27285,61206,272850,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1150297,,,,,,,,,7.0,1,7.0,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,27258,61374,272580,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1150297,,,,,,,,,7.0,1,7.0,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_10_02'}",out1,fardet-sp,4710,2314,888125,,,,,,,,,,,MC_Summer2021,,,,,,,,RITM1149890,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_22_03_01'}",physics,protodune-sp,16066,78780,2098445,180,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,5390,11243,53900,,,,,,,,,,,RITM1147082,,,protoDUNE SP,35ms,1,1,,RITM1147082,,,,,,,,,1.0,1,1.0,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,5128,9064,51280,,,,,,,,,,,RITM1147082,,,protoDUNE SP,35ms,1,1,,RITM1147082,,,,,,,,,1.0,1,1.0,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,4567,10315,45670,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1187486,,,,,,,,,0.3,1,0.3,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,4570,10325,45700,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1187486,,,,,,,,,0.3,1,0.3,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,4553,8759,45530,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1187486,,,,,,,,,0.3,1,0.3,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,4546,8759,45460,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1187486,,,,,,,,,0.3,1,0.3,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,8304,18801,83040,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1187486,,,,,,,,,0.5,1,0.5,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,8258,15965,82580,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1187486,,,,,,,,,0.5,1,0.5,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,8318,18839,83180,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1187486,,,,,,,,,0.5,1,0.5,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,8276,15973,82760,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1187486,,,,,,,,,0.5,1,0.5,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,31107,61532,311070,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1188410,,,,,,,,,3.0,1,3.0,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,31074,61611,310740,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1188410,,,,,,,,,3.0,1,3.0,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,31326,72143,313260,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1188410,,,,,,,,,3.0,1,3.0,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,31365,72244,313650,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1188410,,,,,,,,,3.0,1,3.0,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,124577,308609,1245770,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1202507,,,,,,,,,6.0,1,6.0,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,detector-simulated,"{'family': 'art', 'name': 'detsim', 'version': 'v09_17_01'}",out1,protodune-sp,124636,308661,1246360,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1202507,,,,,,,,,6.0,1,6.0,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,123986,270575,1239860,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1202507,,,,,,,,,6.0,1,6.0,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_17_01'}",out1,protodune-sp,123885,271295,1238850,,,,,,,,,,,PDSPProd4a,,,protoDUNE SP,35ms,1,1,,RITM1202507,,,,,,,,,6.0,1,6.0,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,3405,15539,424979,180,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,9535,45832,1232766,180,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,1.0,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,2803,14139,371330,180,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,0.5,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,10495,52361,1413742,180,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,2.0,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,3187,16245,428823,180,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,0.3,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,6911,35497,922499,180,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,3.0,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,9255,48378,1238611,180,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,6.0,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,760,3481,86533,180,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,7.0,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,5894,23315,632189,140,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,1.0,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,447,1708,46778,160,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,1.0,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,76,284,7526,130,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,1.0,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,154,580,15359,175,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,1.0,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,673,2954,71140,150,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,7.0,,,,,,,1,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,1129,5052,119572,130,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,7.0,,,,,,,1,,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_32_00'}",out1,fardet-sp,249,320,99600,,,,,,,,,,,MC_Fall2021,,,,,,,,RITM1251140,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,binary,pandora_info,"{'family': 'art', 'name': 'reco', 'version': 'v09_32_00'}",out1,fardet-sp,249,16,99600,,,,,,,,,,,MC_Fall2021,,,,,,,,RITM1251140,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,920,4016,97288,150,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,49115,244499,6430371,180,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_35_00_01'}",out1,protodune-sp,19976,38799,199760,,,,,,,,,,,PDSPProd4a_SCEsyst,,,protoDUNE SP,35ms,1,1,,RITM1268625,,,,,,,,,1.0,1,1.0,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_37_00'}",out1,fardet-vd,103598,214619,1035980,,,,,,,,,,,FDVDProd1,,,,,,,,RITM1276306,,,,,,,,,,,,,,,,,genie_nu_numu2nutau_nue2numu,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_37_00'}",out1,fardet-vd,96466,196913,964660,,,,,,,,,,,FDVDProd1,,,,,,,,RITM1276306,,,,,,,,,,,,,,,,,genie_nu,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_37_00'}",out1,fardet-vd,98955,209046,989550,,,,,,,,,,,FDVDProd1,,,,,,,,RITM1276306,,,,,,,,,,,,,,,,,genie_nu_numu2nue_nue2nutau,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",physics,protodune-sp,49115,244499,6430371,180,,,,,,,,,,PDSPProd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_37_00'}",out1,fardet-vd,99052,204386,990520,,,,,,,,,,,FDVDProd1,,,,,,,,RITM1276306,,,,,,,,,,,,,,,,,genie_anu,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_37_00'}",out1,fardet-vd,88755,187301,887550,,,,,,,,,,,FDVDProd1,,,,,,,,RITM1276306,,,,,,,,,,,,,,,,,genie_anu_numu2nutau_nue2numu,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_37_00'}",out1,fardet-vd,97520,211986,975200,,,,,,,,,,,FDVDProd1,,,,,,,,RITM1276306,,,,,,,,,,,,,,,,,genie_anu_numu2nue_nue2nutau,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_37_00'}",out1,fardet-vd,96466,196913,964660,,,,,,,,,,,FDVDProd1,,,,,,,,RITM1276306,,,,,,,,,,,,,,,,,genie_nu,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_37_00'}",out1,fardet-vd,98955,209046,989550,,,,,,,,,,,FDVDProd1,,,,,,,,RITM1276306,,,,,,,,,,,,,,,,,genie_nu_numu2nue_nue2nutau,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_37_00'}",out1,fardet-vd,103598,214619,1035980,,,,,,,,,,,FDVDProd1,,,,,,,,RITM1276306,,,,,,,,,,,,,,,,,genie_nu_numu2nutau_nue2numu,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",cosmics,protodune-sp,80562,112120,5192760,180,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_37_00'}",out1,fardet-vd,643482,1340656,6434820,,,,,,,,,,,FDVDProd1,,,,,,,,RITM1276306,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_37_00'}",out1,fardet-vd,49985,97103,499850,,,,,,,,,,,FDVDProd1,,,,,,,,RITM1276306,,,,,,,,,,,,,,,,,marley,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",cosmics,protodune-sp,65894,98868,4492443,180,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",cosmics,protodune-sp,30,73,21499,0,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",cosmics,protodune-sp,850,1816,68106,120,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",cosmics,protodune-sp,200,123,12243,18,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",cosmics,protodune-sp,312,667,18468,90,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_42_04_00'}",out1,fardet-vd,103,14,102010,,,,,,,,,,,RITM1331650,,,,,,,,RITM1331650,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",cosmics,protodune-sp,218,475,13489,45,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",cosmics,protodune-sp,984,2185,65164,135,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",cosmics,protodune-sp,386,837,27902,160,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",cosmics,protodune-sp,807,1865,64584,120,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_09_01'}",cosmics,protodune-sp,675,1554,46778,130,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",cosmics,protodune-sp,30,73,21499,0,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",cosmics,protodune-sp,424,1016,28046,135,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",cosmics,protodune-sp,152,354,9388,45,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",cosmics,protodune-sp,171,106,10431,18,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_30_00'}",cosmics,protodune-sp,170,369,9594,90,,,,,,,,,,RITM1312299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,detector,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_44_00_02'}",test,vd-coldbox-top,842,1187,92490,,,,,,,,,,,VD_coldbox_TDE_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_44_00_02'}",out1,physics,363,1278,3630,,,,,,,,,,,RITM1331140,,,protoDUNE SP,35ms,1,1,,RITM1331140,,,,,,,,,1.0,1,1.0,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_44_00_02'}",out1,physics,363,1272,3630,,,,,,,,,,,RITM1331140,,,protoDUNE SP,35ms,1,1,,RITM1331140,,,,,,,,,1.0,1,1.0,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_44_00_02'}",out1,protodune-sp,2810,9904,28100,,,,,,,,,,,RITM1331140,,,protoDUNE SP,35ms,1,1,,RITM1331140,,,,,,,,,1.0,1,1.0,no,yes,no,yes,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,reco-recalibrated,"{'family': 'art', 'name': 'reco', 'version': 'v09_44_00_02'}",out1,protodune-sp,2785,9773,27850,,,,,,,,,,,RITM1331140,,,protoDUNE SP,35ms,1,1,,RITM1331140,,,,,,,,,1.0,1,1.0,no,no,no,no,,beam_cosmics,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_46_00_00'}",out1,fardet-sp,19817,28785,4954250,,,,,,,,,,,RITM1355274,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,NNBarAtm_hA_BR,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,9950,11369,1990050,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,NNBarAtm_hA_LFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,9923,11818,1984650,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,NNBarAtm_hA_ESF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,8050,9350,1610050,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,NNBarAtm_hN_BR,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,9949,11430,1989850,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,NNBarAtm_hN_LFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,9942,12238,1988450,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,NNBarAtm_hN_ESF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,250,208,99610,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,protondecay_hA_LocalFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,250,209,100000,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,protondecay_hA_BodekRitchie,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,250,217,100000,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,protondecay_hN_LocalFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,250,217,100000,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,protondecay_hN_BodekRitchie,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,250,214,100000,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,protondecay_hA_EffSF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,248,224,99200,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,protondecay_hN_EffSF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,250,671,100000,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,legacynnbar_hA_LocalFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,246,705,98400,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,legacynnbar_hA_EffSF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,250,712,100000,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,legacynnbar_hN_BodekRitchie,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,249,703,99600,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,legacynnbar_hN_LocalFG,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,249,807,99600,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,legacynnbar_hN_EffSF,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-sp,250,676,100000,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,legacynnbar_hA_BodekRitchie,,,,,,,,
dunepro,mc,artroot,full-reconstructed,"{'family': 'art', 'name': 'reco', 'version': 'v09_47_00_01'}",out1,fardet-hd,35609,36152,7064425,,,,,,,,,,,MC_Winter2022,,,,,,,,RITM1355274,,,,,,,,,,,,,,,,,scalar_Ar_m05_b10_G19_00a_20220302T020738,,,,,,,,
